Time,V_mps,alt_m,pitch_deg,q_degps,alpha_deg,vpath_deg,beta_deg,p_degps,r_degps,roll_deg
996.74603,49.93139961824,3405.870322104,14.77953,1.65232,3.7879,11.01604,0.36255,-1.47478,1.07037,3.08579
996.76086,49.89195205232,3406.012008384,14.80284,1.62272,3.78993,11.03754,0.37004,-1.36682,1.05782,3.06962
996.77417,49.85664061616,3406.139106936,14.82333,1.59394,3.79148,11.0567,0.37653,-1.24584,1.04571,3.05666
996.78778,49.82044433632,3406.269183384,14.84395,1.56523,3.7929,11.07611,0.38291,-1.1389,1.0323,3.04484
996.80121,49.78471620052,3406.398068064,14.86392,1.53575,3.79403,11.09515,0.38893,-1.01263,1.01841,3.03477
996.81604,49.74519661244,3406.540348704,14.88555,1.50412,3.79508,11.11595,0.39524,-0.89266,1.00196,3.02536
996.82996,49.7081515,3406.673698704,14.90541,1.47399,3.79583,11.13527,0.40085,-0.76862,0.98572,3.0182
996.84393,49.67094690992,3406.807941768,14.92494,1.44468,3.79642,11.15442,0.40611,-0.66172,0.96848,3.0125
996.85809,49.63315070924,3406.944266616,14.94437,1.41473,3.7968,11.17368,0.41113,-0.54385,0.95014,3.00828
996.87262,49.59440278716,3407.084166768,14.96387,1.38508,3.79704,11.19315,0.41587,-0.44061,0.93047,3.00542
996.88721,49.55553654296,3407.224362576,14.983,1.35535,3.79707,11.21244,0.42022,-0.33431,0.91004,3.00402
996.90057,49.51975696276,3407.35354596,15.00025,1.32892,3.797,11.22994,0.42387,-0.25071,0.89057,3.00385
996.91425,49.48335490532,3407.485109832,15.01746,1.30286,3.79683,11.2475,0.42725,-0.16616,0.87036,3.00476
996.92749,49.44787370264,3407.613397104,15.03391,1.27827,3.79658,11.26437,0.4302,-0.09518,0.85015,3.00655
996.94153,49.41042217944,3407.748831936,15.05091,1.25331,3.79623,11.28189,0.43293,-0.02348,0.82842,3.00936
996.95636,49.37081513588,3407.892301296,15.06855,1.22783,3.79577,11.30014,0.4354,0.04127,0.80499,3.01323
996.97015,49.33389863444,3408.025651296,15.08465,1.20488,3.79531,11.31686,0.43732,0.09655,0.78285,3.01754
996.9967,49.26276131812,3408.283125,15.11488,1.16291,3.79431,11.34832,0.43996,0.18647,0.73942,3.02747
997.0105,49.22578822784,3408.41706936,15.13017,1.14222,3.79374,11.36428,0.44081,0.22592,0.71655,3.03338
997.02393,49.18978229228,3408.547444512,15.14481,1.12278,3.79319,11.37957,0.44128,0.25861,0.69426,3.0395
997.03748,49.15345740144,3408.679008384,15.15932,1.10385,3.79261,11.39473,0.44142,0.28667,0.67172,3.046
997.05182,49.11499242356,3408.818311128,15.17443,1.08447,3.79201,11.41051,0.44117,0.31315,0.64784,3.05316
997.06683,49.07470631392,3408.96445968,15.18998,1.06495,3.79138,11.42673,0.44048,0.33616,0.62285,3.06092
997.08051,49.03812420108,3409.096916616,15.20387,1.04793,3.79084,11.44119,0.43951,0.35471,0.60015,3.06814
997.09467,49.00013765612,3409.234731936,15.21806,1.03086,3.79031,11.45592,0.43816,0.37061,0.57667,3.07578
997.10846,48.962979366,3409.36956936,15.23173,1.01459,3.78982,11.47008,0.43644,0.38376,0.55384,3.08336
997.12238,48.92559986496,3409.505004192,15.24526,0.9988,3.78937,11.48404,0.43442,0.39439,0.53104,3.09105
997.13727,48.88559669952,3409.65025968,15.25953,0.98242,3.78893,11.4987,0.43184,0.40364,0.50694,3.09933
997.15161,48.84709056612,3409.789861128,15.27305,0.96723,3.78857,11.51252,0.42901,0.41034,0.48399,3.1073
997.17834,48.77526903928,3410.050608384,15.29775,0.94012,3.78807,11.53756,0.42279,0.41864,0.44193,3.12213
997.19165,48.73948431464,3410.180386128,15.30981,0.92706,3.78791,11.54967,0.41927,0.42096,0.42136,3.12947
997.20575,48.70159551404,3410.317902744,15.3224,0.91367,3.7878,11.56225,0.41523,0.42209,0.40038,3.13717
997.21893,48.66619147796,3410.446491768,15.33402,0.90147,3.78777,11.57376,0.41118,0.42228,0.38146,3.1443
997.23444,48.62444434736,3410.597998704,15.34753,0.88753,3.7878,11.58705,0.40608,0.42148,0.35953,3.1526
997.24854,48.58644751352,3410.73610968,15.35964,0.87508,3.78792,11.59887,0.40111,0.42018,0.33995,3.16006
997.26251,48.54887252376,3410.872437576,15.37148,0.8631,3.78812,11.6103,0.39597,0.41813,0.32096,3.16734
997.28894,48.47787925176,3411.13050564,15.39343,0.84134,3.78874,11.63122,0.38547,0.41275,0.2863,3.1808
997.30298,48.43999045116,3411.268022256,15.40493,0.83005,3.78919,11.64202,0.37948,0.40891,0.2684,3.18781
997.31659,48.40347521604,3411.400777896,15.41588,0.81943,3.78971,11.65219,0.37348,0.40478,0.25154,3.19444
997.33215,48.36158918556,3411.552879192,15.42827,0.80753,3.7904,11.66359,0.36629,0.39905,0.23269,3.20189
997.34631,48.3233711408,3411.691883232,15.43944,0.79692,3.79113,11.67372,0.35948,0.39353,0.21598,3.20853
997.35968,48.28742693852,3411.822258384,15.44982,0.78697,3.79191,11.68303,0.35288,0.38351,0.2007,3.2146
997.37372,48.24967189336,3411.959476296,15.46059,0.77671,3.79282,11.69257,0.34572,0.37355,0.18512,3.22078
997.38965,48.20675183044,3412.115448552,15.47268,0.76491,3.79392,11.70316,0.33731,0.35122,0.16785,3.22742
997.40375,48.16886817428,3412.253263872,15.4832,0.7547,3.795,11.71225,0.3297,0.33362,0.15323,3.23295
997.41803,48.13039290752,3412.39286532,15.49375,0.74425,3.79617,11.72124,0.32178,0.29806,0.13896,3.23806
997.43213,48.09244237364,3412.530976296,15.50403,0.73409,3.79743,11.72987,0.31381,0.26725,0.12555,3.2426
997.44537,48.05678626,3412.660458384,15.51357,0.72536,3.79874,11.73772,0.3062,0.21787,0.11338,3.24622
997.45929,48.01940675896,3412.796188872,15.52345,0.71622,3.8002,11.74573,0.29808,0.17245,0.10132,3.24933
997.47333,47.98157969164,3412.933409832,15.53335,0.70813,3.80185,11.75353,0.28978,0.09663,0.08977,3.25146
997.48792,47.94226073672,3413.076284832,15.54351,0.69963,3.80367,11.76142,0.28106,0.0284,0.0787,3.25261
997.50208,47.90410442524,3413.214694512,15.55328,0.69231,3.80561,11.76877,0.27253,-0.05996,0.06858,3.25249
997.51746,47.86280486092,3413.36441532,15.56374,0.68423,3.80783,11.7765,0.26326,-0.14269,0.05867,3.25104
997.53156,47.8246691272,3413.502526296,15.57331,0.67766,3.81007,11.78334,0.25465,-0.23787,0.05039,3.24835
997.54565,47.78668772668,3413.640341616,15.58274,0.67089,3.8124,11.78994,0.24608,-0.32014,0.0431,3.24444
997.55927,47.75006960276,3413.773097256,15.59176,0.66568,3.81488,11.796,0.23788,-0.43682,0.03673,3.23918
997.57343,47.7119287246,3413.911208232,15.60108,0.65992,3.81756,11.80212,0.22935,-0.54209,0.03116,3.23214
997.5871,47.67503794536,3414.044558232,15.61003,0.65441,3.8203,11.80782,0.22114,-0.64082,0.02666,3.22394
997.60059,47.63871305452,3414.176122104,15.61877,0.64871,3.8231,11.81325,0.21311,-0.72601,0.02308,3.21466
997.6145,47.60118950916,3414.31185564,15.62771,0.64267,3.82612,11.81867,0.20491,-0.80663,0.02016,3.20392
997.62836,47.56390260804,3414.446693064,15.63651,0.63638,3.82921,11.82386,0.1968,-0.87681,0.01803,3.19223
997.64191,47.52740280624,3414.578851296,15.64506,0.62998,3.83235,11.82876,0.18893,-0.93799,0.01662,3.17991
997.65729,47.48599006424,3414.728572104,15.65464,0.62241,3.836,11.83412,0.18012,-0.99885,0.01575,3.165
997.67139,47.44796236376,3414.866091768,15.66333,0.61516,3.83946,11.83883,0.17211,-1.04756,0.01554,3.15056
997.68542,47.41022789636,3415.00271532,15.67185,0.60764,3.84299,11.84331,0.16424,-1.08998,0.01591,3.13562
997.69965,47.3719584072,3415.140826296,15.68039,0.59982,3.84665,11.84767,0.15636,-1.12809,0.01683,3.11991
997.71423,47.33272176332,3415.282808232,15.68903,0.59149,3.85049,11.85195,0.14837,-1.16236,0.0183,3.10329
997.72766,47.29660265008,3415.413183384,15.69687,0.58351,3.8541,11.85571,0.14111,-1.19006,0.02017,3.08759
997.74207,47.25790102796,3415.553080488,15.70515,0.57465,3.85804,11.85956,0.13347,-1.21627,0.02261,3.07039
997.75586,47.22078389336,3415.687027896,15.71297,0.56586,3.86187,11.86307,0.12621,-1.23836,0.02535,3.05358
997.76953,47.18391883632,3415.820079192,15.72061,0.55683,3.86575,11.86638,0.11915,-1.25771,0.02844,3.03662
997.78296,47.14786145636,3415.95015564,15.72797,0.54772,3.86959,11.86946,0.11234,-1.27441,0.03171,3.0198
997.79749,47.10886145672,3416.090945808,15.73577,0.53757,3.87378,11.87261,0.10508,-1.29039,0.03559,3.00139
997.81134,47.071626,3416.225188872,15.74309,0.52758,3.87784,11.87543,0.09827,-1.30379,0.03961,2.98362
997.8252,47.03446770988,3416.359133232,15.75025,0.51732,3.88193,11.87807,0.09162,-1.31561,0.04392,2.96572
997.83936,46.9964142872,3416.496354192,15.75743,0.50653,3.88616,11.88061,0.08491,-1.32631,0.04868,2.94725
997.85339,46.95875184196,3416.63208468,15.76439,0.49557,3.89038,11.88294,0.07843,-1.33562,0.05366,2.92884
997.86792,46.91975184232,3416.772579192,15.77143,0.48392,3.89477,11.88517,0.07184,-1.34406,0.05899,2.90967
997.8833,46.8786323334,3416.920812576,15.77864,0.47135,3.89942,11.88732,0.06506,-1.35184,0.06487,2.88935
997.89673,46.84265212004,3417.050291616,15.78482,0.46023,3.90353,11.88902,0.05924,-1.35778,0.0703,2.87149
997.91095,46.8044752308,3417.187808232,15.79118,0.44817,3.9079,11.89065,0.05324,-1.36332,0.07626,2.85248
997.92426,46.76876252832,3417.316397256,15.79699,0.43663,3.91201,11.892,0.04773,-1.36784,0.08201,2.83465
997.94,46.72660384252,3417.467904192,15.80363,0.42274,3.91686,11.89341,0.04142,-1.37249,0.08899,2.81354
997.95428,46.68848354212,3417.605122104,15.80945,0.40992,3.92126,11.89448,0.03586,-1.37609,0.09549,2.79441
997.96857,46.65028093068,3417.742343064,15.81509,0.39681,3.92569,11.89538,0.03045,-1.37919,0.10216,2.77522
997.98236,46.61339015144,3417.8748,15.82035,0.3839,3.92995,11.89606,0.02538,-1.38141,0.10867,2.75666
997.99695,46.57431812964,3418.014697104,15.82573,0.37,3.93448,11.8966,0.02015,-1.3834,0.11569,2.737
998.01074,46.53747365036,3418.14715404,15.83062,0.35667,3.93875,11.89694,0.01538,-1.38495,0.12244,2.71844
998.02502,46.49932762776,3418.284673704,15.83547,0.34266,3.94316,11.8971,0.01058,-1.38626,0.12953,2.69923
998.03949,46.46078033884,3418.42278468,15.84017,0.32838,3.94761,11.89707,0.00591,-1.38734,0.13688,2.67982
998.05377,46.422654894,3418.559706936,15.84462,0.31406,3.95201,11.89686,0.00142,-1.38816,0.14425,2.66063
998.06891,46.38228647332,3418.703773704,15.84909,0.29868,3.95665,11.89643,-0.00312,-1.38862,0.15215,2.64032
998.08325,46.3439706842,3418.84129032,15.85313,0.28388,3.96105,11.89582,-0.0073,-1.38885,0.15973,2.62105
998.09735,46.30638026112,3418.976426448,15.85687,0.26918,3.96535,11.89503,-0.0112,-1.38871,0.16717,2.60217
998.11078,46.27060582536,3419.10411936,15.86023,0.25502,3.96943,11.89411,-0.0148,-1.38844,0.1743,2.58422
998.12439,46.23444041216,3419.233601448,15.86344,0.24054,3.97355,11.89301,-0.01827,-1.38776,0.18156,2.5661
998.13806,46.1979971992,3419.36457096,15.86648,0.22582,3.97768,11.89172,-0.02164,-1.38699,0.18892,2.54786
998.1521,46.16074630916,3419.49792096,15.86936,0.21079,3.98188,11.89021,-0.02492,-1.38582,0.19647,2.52925
998.16663,46.1220652648,3419.635733232,15.87214,0.19504,3.98623,11.88846,-0.02816,-1.38457,0.20433,2.50997
998.18054,46.08524136328,3419.767297104,15.87456,0.17997,3.99035,11.88659,-0.03109,-1.38213,0.21184,2.49166
998.19415,46.04908623896,3419.896480488,15.87673,0.16503,3.99437,11.88458,-0.03384,-1.37985,0.21922,2.47372
998.20758,46.01337353648,3420.024176448,15.87868,0.15042,3.99834,11.88242,-0.03639,-1.37509,0.22651,2.45607
998.22321,45.97208426104,3420.172111128,15.88068,0.13341,4.00288,11.87971,-0.03918,-1.3701,0.23491,2.43578
998.23792,45.93307397252,3420.311413872,15.88232,0.11748,4.00717,11.87692,-0.04164,-1.36252,0.24291,2.41671
998.25323,45.89248948536,3420.45548064,15.88377,0.10077,4.0116,11.87381,-0.04404,-1.35547,0.25117,2.39701
998.26776,45.85407595188,3420.592698552,15.88491,0.0848,4.01578,11.87065,-0.04614,-1.34543,0.25894,2.37852
998.28235,45.815482363,3420.730215168,15.88582,0.06865,4.01996,11.86726,-0.0481,-1.33648,0.26668,2.36009
998.29651,45.778056562,3420.863565168,15.88647,0.05295,4.02398,11.86378,-0.04987,-1.3225,0.27407,2.34241
998.31104,45.73974591732,3421.000191768,15.8869,0.0368,4.02809,11.86001,-0.05151,-1.3099,0.28153,2.32451
998.32556,45.70149186148,3421.13622096,15.8871,0.02066,4.03217,11.85604,-0.05304,-1.2926,0.28891,2.30689
998.33978,45.6639014384,3421.27016532,15.88706,0.00472,4.03616,11.85192,-0.05438,-1.27767,0.29603,2.28981
998.35516,45.62337868452,3421.41422904,15.88676,-0.01243,4.04042,11.84728,-0.05571,-1.25196,0.30369,2.27177
998.36884,45.5875065044,3421.541925,15.88627,-0.02766,4.04419,11.84296,-0.05677,-1.23221,0.31028,2.2561
998.38232,45.55209217944,3421.667834832,15.88558,-0.04293,4.04788,11.83852,-0.0577,-1.20252,0.3167,2.241
998.39655,45.51469210064,3421.800886128,15.88463,-0.05906,4.05175,11.83364,-0.05861,-1.17507,0.32325,2.22547
998.41101,45.4767467112,3421.935723552,15.88341,-0.07586,4.05562,11.82849,-0.05942,-1.13565,0.3297,2.21024
998.42572,45.43817370008,3422.072645808,15.88193,-0.09292,4.05954,11.82304,-0.06014,-1.10086,0.33594,2.19531
998.44006,45.40055241036,3422.206294512,15.88023,-0.10995,4.0633,11.81754,-0.06078,-1.05149,0.34194,2.18141
998.45398,45.364186364,3422.335477896,15.87836,-0.12637,4.06692,11.81201,-0.06132,-1.01003,0.34741,2.16859
998.46924,45.3243683984,3422.476862424,15.87602,-0.14491,4.0708,11.80576,-0.06183,-0.94982,0.3531,2.1554
998.48285,45.28867627368,3422.603366616,15.87369,-0.16145,4.07426,11.79994,-0.06226,-0.90317,0.35782,2.14426
998.49689,45.25213017192,3422.73314436,15.87107,-0.17879,4.07775,11.79379,-0.06267,-0.84527,0.36248,2.13364
998.51184,45.21322791664,3422.87095968,15.868,-0.19714,4.08143,11.78703,-0.06305,-0.79158,0.36702,2.12315
998.52545,45.17768498068,3422.996869512,15.86495,-0.21426,4.08473,11.78065,-0.06339,-0.73601,0.37089,2.11432
998.53986,45.14018201308,3423.129622104,15.86148,-0.23222,4.08819,11.77369,-0.0637,-0.68468,0.37461,2.10577
998.55353,45.10478826588,3423.254937576,15.85796,-0.24929,4.09141,11.76694,-0.06399,-0.63087,0.37786,2.09842
998.5683,45.06646733232,3423.390668064,15.85388,-0.26767,4.09486,11.75938,-0.0643,-0.57986,0.38101,2.09123
998.58234,45.03003440824,3423.519552744,15.84974,-0.28552,4.09809,11.752,-0.0646,-0.52249,0.38368,2.08518
998.59613,44.99421881696,3423.64635564,15.84543,-0.30295,4.10124,11.74451,-0.0649,-0.47326,0.38595,2.07994
998.61041,44.95724572668,3423.777026448,15.84071,-0.32127,4.10443,11.73659,-0.0652,-0.41463,0.3881,2.07534
998.62512,44.91922317064,3423.911565168,15.83558,-0.33995,4.10768,11.72819,-0.06555,-0.3622,0.38993,2.0714
998.64111,44.87802649512,3424.056823704,15.82971,-0.35948,4.11121,11.71879,-0.06597,-0.29714,0.39153,2.06812
998.65582,44.8400708168,3424.191066768,15.82403,-0.37739,4.11445,11.70985,-0.0664,-0.24566,0.3926,2.06591
998.66968,44.80428609216,3424.317272256,15.81842,-0.39411,4.1175,11.70118,-0.06681,-0.20093,0.39332,2.06446
998.68323,44.76947366668,3424.439905488,15.81275,-0.41029,4.12045,11.69253,-0.06726,-0.16265,0.39377,2.06358
998.69775,44.73206844344,3424.571768064,15.80639,-0.42755,4.12362,11.68299,-0.06778,-0.12552,0.394,2.06318
998.71265,44.69383496536,3424.706309832,15.79963,-0.44507,4.12684,11.67299,-0.06833,-0.09243,0.394,2.06328
998.72742,44.65604905356,3424.839361128,15.79268,-0.4622,4.13003,11.66284,-0.06895,-0.06393,0.39386,2.06381
998.74042,44.62263077132,3424.957233384,15.78633,-0.47728,4.13286,11.65364,-0.06951,-0.04186,0.39357,2.06458
998.75562,44.58381082708,3425.093558232,15.7787,-0.49471,4.13613,11.64271,-0.07019,-0.01922,0.393,2.06582
998.77063,44.5453972936,3425.22869436,15.77086,-0.51184,4.13936,11.63162,-0.07093,0.00022,0.39229,2.06734
998.78662,44.50458130664,3425.372166768,15.76226,-0.52977,4.14281,11.61955,-0.07174,0.01776,0.39145,2.06924
998.80109,44.46764937188,3425.501645808,15.75421,-0.54591,4.14594,11.60835,-0.07251,0.03146,0.39058,2.07116
998.81482,44.43277521312,3425.623983384,15.7464,-0.56112,4.14891,11.59754,-0.07327,0.04264,0.38961,2.07313
998.82837,44.39820457632,3425.745427896,15.73844,-0.57613,4.15187,11.5866,-0.07408,0.05236,0.38858,2.07522
998.84253,44.36220892964,3425.87133468,15.72993,-0.59164,4.15496,11.57497,-0.07494,0.06081,0.38743,2.07752
998.85706,44.32533872816,3426.000518064,15.72097,-0.60745,4.15813,11.56281,-0.07588,0.06833,0.3862,2.07997
998.87054,44.29121565764,3426.120176448,15.71246,-0.62209,4.16108,11.55132,-0.07677,0.07316,0.385,2.08232
998.88434,44.25634149888,3426.24221532,15.70355,-0.637,4.16411,11.53936,-0.07771,0.07748,0.38375,2.08477
998.89832,44.22094775168,3426.36604032,15.69429,-0.65205,4.1672,11.52698,-0.07872,0.07957,0.38249,2.08729
998.91235,44.18560030444,3426.489566616,15.68482,-0.66704,4.17029,11.51438,-0.07973,0.08137,0.38122,2.08983
998.92615,44.1507673012,3426.611309832,15.67527,-0.68167,4.17336,11.50173,-0.08076,0.08095,0.37994,2.09232
998.93951,44.11713295248,3426.72858468,15.66585,-0.69578,4.17634,11.4893,-0.0818,0.08055,0.3787,2.09473
998.95386,44.0809829726,3426.854790168,15.65549,-0.71095,4.17956,11.47569,-0.08295,0.07868,0.37736,2.09728
998.96735,44.04717371292,3426.972662424,15.6456,-0.7251,4.18259,11.46273,-0.08404,0.07708,0.3761,2.09965
998.98096,44.0130506424,3427.091726448,15.63542,-0.73934,4.18567,11.44943,-0.08519,0.07413,0.37477,2.10199
999.00763,43.94631182228,3427.32419436,15.6149,-0.76717,4.19174,11.42277,-0.08749,0.06774,0.37219,2.10644
999.021,43.91284724008,3427.440579192,15.6043,-0.78112,4.19481,11.40906,-0.08869,0.06429,0.37092,2.1086
999.03479,43.87846180312,3427.560237576,15.59321,-0.79538,4.19798,11.39476,-0.08993,0.06022,0.36968,2.11075
999.04822,43.84506409864,3427.676323704,15.58224,-0.80923,4.20109,11.38064,-0.09116,0.05665,0.3685,2.11279
999.06158,43.811851594,3427.791516768,15.57113,-0.82284,4.2042,11.36637,-0.09243,0.05344,0.36729,2.11477
999.07593,43.776226347,3427.915341768,15.55899,-0.83743,4.20756,11.35083,-0.09381,0.05029,0.36601,2.11684
999.08893,43.74398099708,3428.026962576,15.54781,-0.85057,4.21064,11.33653,-0.09506,0.04778,0.36492,2.11868
999.10413,43.70630826296,3428.157633384,15.5345,-0.86592,4.21424,11.31957,-0.09658,0.04509,0.36367,2.12078
999.11798,43.67206687032,3428.276398704,15.52219,-0.87979,4.21755,11.3039,-0.09799,0.04286,0.36249,2.12265
999.13153,43.63851997708,3428.392484832,15.50993,-0.89341,4.22083,11.28832,-0.09939,0.04084,0.36135,2.12445
999.14484,43.6057396054,3428.505891768,15.49776,-0.90673,4.22405,11.27287,-0.10077,0.0391,0.36031,2.12618
999.15857,43.57199722344,3428.622572256,15.48502,-0.92046,4.22739,11.25674,-0.10223,0.03743,0.35924,2.12794
999.17175,43.53960268476,3428.734491768,15.47259,-0.93351,4.23063,11.24103,-0.10365,0.03617,0.35823,2.1296
999.18542,43.50605579152,3428.850279192,15.45952,-0.94705,4.234,11.22453,-0.10515,0.03492,0.3572,2.1313
999.19995,43.47043054452,3428.973211128,15.44541,-0.96141,4.23761,11.20677,-0.10677,0.03475,0.35611,2.1331
999.21466,43.43451720888,3429.097334832,15.43095,-0.97592,4.24127,11.18859,-0.10843,0.03446,0.35503,2.1349
999.22992,43.39719944112,3429.225622104,15.41568,-0.99093,4.2451,11.16942,-0.11017,0.03411,0.35385,2.13676
999.24365,43.3637194256,3429.341113872,15.40177,-1.00446,4.24859,11.15196,-0.11179,0.03373,0.3528,2.13842
999.25781,43.329303122,3429.459580488,15.38724,-1.01826,4.2522,11.13377,-0.11345,0.03556,0.35174,2.14014
999.27277,43.29301424224,3429.584298552,15.37169,-1.03286,4.25603,11.11432,-0.11524,0.03709,0.35063,2.14197
999.28656,43.2595445156,3429.69919596,15.35712,-1.04635,4.2596,11.09612,-0.11693,0.03914,0.3496,2.14368
999.29999,43.22701107704,3429.810816768,15.34277,-1.05951,4.2631,11.07822,-0.11861,0.04077,0.34861,2.14536
999.31439,43.19217292936,3429.930472104,15.32717,-1.07348,4.26686,11.05879,-0.12042,0.04302,0.3476,2.14719
999.3291,43.15679975992,3430.05162096,15.3111,-1.08771,4.27072,11.03879,-0.12229,0.04489,0.34658,2.14907
999.34357,43.12189473452,3430.171276296,15.295,-1.10172,4.27456,11.0188,-0.12416,0.04722,0.34558,2.15096
999.35895,43.0849936664,3430.297484832,15.27773,-1.1166,4.27864,10.99737,-0.12617,0.04922,0.34452,2.15298
999.37451,43.04769133196,3430.425177744,15.26,-1.13168,4.2828,10.97541,-0.12825,0.05174,0.34346,2.15505
999.38965,43.01144360772,3430.549002744,15.24252,-1.14641,4.28687,10.95379,-0.13031,0.05372,0.34243,2.15709
999.40472,42.97538622776,3430.672233384,15.22488,-1.16104,4.29096,10.93198,-0.13239,0.05631,0.34142,2.15916
999.41864,42.94227146748,3430.78504596,15.20845,-1.17456,4.29474,10.9117,-0.13431,0.05825,0.3405,2.16108
999.43469,42.90397625612,3430.915716768,15.18917,-1.19025,4.29914,10.88795,-0.13659,0.06072,0.33937,2.16334
999.44977,42.8682584092,3431.037158232,15.17093,-1.20496,4.30327,10.86549,-0.13875,0.06257,0.33833,2.16547
999.46326,42.83630629236,3431.146102896,15.1544,-1.21806,4.30701,10.84515,-0.1407,0.06441,0.33741,2.1674
999.47723,42.8032326876,3431.258616768,15.13706,-1.2317,4.31088,10.82386,-0.14276,0.06598,0.33647,2.16941
999.49194,42.76843569544,3431.37678468,15.11857,-1.24612,4.31499,10.8012,-0.14495,0.0673,0.33555,2.17155
999.50616,42.73497111324,3431.49049032,15.10057,-1.26007,4.31896,10.77914,-0.14707,0.06829,0.33469,2.17362
999.52228,42.69713890148,3431.61878064,15.07991,-1.27585,4.32347,10.75389,-0.14952,0.06915,0.33372,2.17597
999.53699,42.66256312024,3431.735759832,15.06078,-1.29035,4.32761,10.73053,-0.1518,0.06968,0.33286,2.17812
999.55286,42.6254922856,3431.86137096,15.03998,-1.30592,4.33207,10.70518,-0.15425,0.06989,0.33197,2.18043
999.5683,42.5893011502,3431.983705488,15.01939,-1.32121,4.33646,10.68011,-0.1567,0.06992,0.33113,2.18268
999.58313,42.5547562356,3432.10068468,14.99947,-1.33592,4.34067,10.65589,-0.15905,0.0697,0.3303,2.18483
999.59705,42.52239256356,3432.209925,14.98058,-1.3498,4.34465,10.63294,-0.16127,0.06938,0.32955,2.18683
999.61139,42.48925208108,3432.321844512,14.96098,-1.36397,4.34873,10.60918,-0.16358,0.06831,0.32881,2.18887
999.62518,42.45718164212,3432.429893064,14.94179,-1.37776,4.3527,10.58593,-0.16582,0.06728,0.32813,2.19083
999.64014,42.42267788304,3432.545979192,14.92088,-1.39272,4.35699,10.56065,-0.16828,0.06533,0.32749,2.1929
999.65564,42.38694974724,3432.666231936,14.89894,-1.40828,4.36144,10.53417,-0.17084,0.06342,0.32687,2.19502
999.67029,42.35334112072,3432.779340168,14.87803,-1.42298,4.36565,10.50896,-0.17328,0.06067,0.32632,2.19697
999.6839,42.32206806996,3432.884413872,14.85834,-1.43675,4.36958,10.48524,-0.17555,0.05831,0.32585,2.19876
999.6972,42.29155125188,3432.986808384,14.8389,-1.45025,4.37343,10.46188,-0.17781,0.05484,0.32542,2.20045
999.7113,42.259388213,3433.094856936,14.81818,-1.46454,4.3775,10.43701,-0.18018,0.05153,0.32501,2.20219
999.72437,42.22963791648,3433.194572256,14.79878,-1.47785,4.38126,10.41375,-0.1824,0.04835,0.32466,2.20376
999.73969,42.19486150208,3433.31095404,14.77583,-1.49348,4.38567,10.3863,-0.18501,0.04493,0.32431,2.20553
999.75537,42.1592516884,3433.430018064,14.75203,-1.50955,4.3902,10.35787,-0.18769,0.04173,0.32394,2.2073
999.77008,42.12587456168,3433.541638872,14.72943,-1.52471,4.39445,10.33092,-0.19025,0.03898,0.32364,2.20891
999.78613,42.08963198188,3433.662489024,14.70458,-1.54109,4.39908,10.30133,-0.19303,0.0362,0.32343,2.21062
999.80127,42.05557578908,3433.776191616,14.68092,-1.55657,4.40344,10.27321,-0.19563,0.03379,0.32328,2.21219
999.81628,42.02185398488,3433.888409832,14.65721,-1.57191,4.40778,10.24506,-0.19825,0.03197,0.32317,2.2137
999.8302,41.9907712784,3433.991993064,14.63509,-1.58613,4.4118,10.21884,-0.20067,0.03037,0.32311,2.21508
999.84412,41.95958568312,3434.095576296,14.61266,-1.60037,4.41584,10.19227,-0.20313,0.02985,0.32309,2.21645
999.85815,41.92833835456,3434.199458232,14.58992,-1.61472,4.4199,10.16538,-0.20558,0.02924,0.3231,2.21781
999.8725,41.89644282656,3434.305425,14.56644,-1.62944,4.42405,10.13766,-0.20809,0.0286,0.32309,2.2192
999.88745,41.8633434996,3434.414960976,14.54179,-1.6448,4.42836,10.10859,-0.21075,0.02789,0.32311,2.22062
999.9021,41.8309335276,3434.522415168,14.51737,-1.65937,4.43263,10.07981,-0.21334,0.03904,0.32322,2.22214
999.91614,41.79989197664,3434.625108384,14.49373,-1.67344,4.43674,10.05196,-0.21588,0.04804,0.32329,2.22372
999.93018,41.7689687478,3434.727502896,14.46993,-1.68706,4.44087,10.02394,-0.21843,0.06835,0.3234,2.22555
999.94507,41.73634785376,3434.83495404,14.44454,-1.70156,4.44525,9.99407,-0.22113,0.08685,0.32343,2.22776
999.95923,41.70523942508,3434.937647256,14.42007,-1.71519,4.44946,9.96529,-0.22378,0.11149,0.32344,2.2302
999.97455,41.6718159984,3435.04778064,14.39349,-1.72996,4.45399,9.93406,-0.22666,0.13449,0.32333,2.23318
999.98981,41.63854690492,3435.157316616,14.36674,-1.74465,4.45853,9.90265,-0.2296,0.15771,0.32321,2.2365
1000.00494,41.60568936664,3435.265365168,14.34001,-1.7593,4.46303,9.87131,-0.23252,0.17764,0.323,2.2401
1000.02032,41.57238940652,3435.374605488,14.31262,-1.77433,4.4676,9.83923,-0.23556,0.19529,0.32265,2.24403
1000.03516,41.54031896756,3435.479977896,14.28594,-1.78893,4.47202,9.80802,-0.23852,0.21008,0.32228,2.24805
1000.04987,41.5086600838,3435.583561128,14.25932,-1.80345,4.4764,9.7769,-0.24149,0.2224,0.32193,2.25222
1000.06561,41.47480452416,3435.694288872,14.23054,-1.81908,4.48109,9.7433,-0.24472,0.23385,0.32153,2.25687
