Time,V_mps,alt_m,pitch_deg,q_degps,alpha_deg,vpath_deg,beta_deg,p_degps,r_degps,roll_deg
532.85583,41.34477880316,1406.17128468,-4.47215,3.35119,3.84785,-8.91002,-21.23398,8.72343,-28.58892,3.19148
532.86914,41.35282470732,1406.085709032,-4.40624,3.38714,3.90376,-8.95047,-21.57002,7.90319,-27.76776,3.3281
532.88403,41.3619920994,1405.989416616,-4.33183,3.41401,3.97106,-8.99435,-21.93176,6.74448,-26.84146,3.46333
532.9093,41.37758489704,1405.825111128,-4.20471,3.44521,4.09717,-9.06649,-22.51361,4.79784,-25.28622,3.65289
532.93591,41.39423230488,1405.650683232,-4.0712,3.44743,4.24828,-9.13809,-23.08188,2.55159,-23.68054,3.79078
532.95038,41.40329680816,1405.555137576,-3.9993,3.43886,4.33918,-9.17532,-23.37188,1.37914,-22.81939,3.83815
532.96387,41.41185201188,1405.465989672,-3.93331,3.40609,4.4284,-9.20762,-23.62954,0.0382,-22.0248,3.86352
532.97827,41.420844493,1405.370291616,-3.86401,3.36864,4.53026,-9.24133,-23.89181,-1.19879,-21.18014,3.87134
533.00409,41.43700317904,1405.197948552,-3.74381,3.25469,4.72671,-9.29623,-24.3299,-3.65333,-19.6848,3.83382
533.01758,41.44513139424,1405.107462576,-3.68346,3.18912,4.83819,-9.32334,-24.5414,-5.02339,-18.91014,3.78704
533.03088,41.45300238744,1405.017866616,-3.62573,3.11886,4.95347,-9.34883,-24.7385,-6.20194,-18.14915,3.72373
533.04492,41.46090424728,1404.923064672,-3.56684,3.04582,5.08191,-9.37477,-24.93347,-7.58237,-17.33834,3.6372
533.07111,41.47486625744,1404.745661928,-3.46302,2.89304,5.33624,-9.41906,-25.26122,-9.94987,-15.81677,3.42656
533.08417,41.48150258504,1404.656959032,-3.41434,2.80728,5.47,-9.43901,-25.40719,-11.04113,-15.06414,3.29771
533.09827,41.48829839028,1404.560666616,-3.36416,2.71099,5.62016,-9.45918,-25.55164,-12.31406,-14.25705,3.14016
533.11188,41.49470836252,1404.467797104,-3.3183,2.6065,5.7687,-9.47672,-25.67781,-13.37941,-13.47498,2.97235
533.12567,41.50084567944,1404.373293864,-3.27444,2.49378,5.92333,-9.49281,-25.79232,-14.50446,-12.67974,2.78606
533.1394,41.50677721876,1404.279232584,-3.23361,2.36863,6.07972,-9.50675,-25.89274,-15.47847,-11.88403,2.58624
533.16541,41.51729759856,1404.100638072,-3.16416,2.10087,6.38167,-9.5277,-26.04625,-17.21226,-10.36637,2.17014
533.19128,41.52685596808,1403.922640968,-3.10626,1.78792,6.68414,-9.54089,-26.1502,-18.69367,-8.84085,1.7135
533.20581,41.53178948604,1403.822776296,-3.07903,1.59081,6.85315,-9.54494,-26.18677,-19.44772,-7.97703,1.44029
533.21942,41.53622913776,1403.728718064,-3.05696,1.38986,7.01021,-9.5464,-26.2072,-20.05348,-7.1576,1.17408
533.23395,41.54062763396,1403.62870404,-3.03741,1.16275,7.17517,-9.54568,-26.21358,-20.68867,-6.27794,0.88084
533.24756,41.54450654172,1403.535240168,-3.02284,0.93542,7.32605,-9.54265,-26.2054,-21.19328,-5.44377,0.59903
533.27405,41.55126119144,1403.352777744,-3.00497,0.46128,7.61042,-9.53069,-26.1491,-22.10053,-3.78264,0.02798
533.30005,41.55695608652,1403.174183232,-3.00132,-0.04637,7.87262,-9.51123,-26.04168,-22.84486,-2.12009,-0.55535
533.32623,41.56184330452,1402.994250648,-3.01187,-0.60139,8.11698,-9.48417,-25.87985,-23.48452,-0.40458,-1.16438
533.33917,41.56384963612,1402.905995808,-3.02234,-0.88899,8.22883,-9.46826,-25.78002,-23.783,0.46517,-1.47076
533.35364,41.5658662566,1402.807322904,-3.03828,-1.22272,8.34651,-9.44851,-25.6516,-24.05632,1.46727,-1.81811
533.36737,41.56744045524,1402.713560328,-3.05748,-1.55101,8.45143,-9.42785,-25.51309,-24.32413,2.44271,-2.15397
533.38086,41.56877800964,1402.621733232,-3.08007,-1.88288,8.54664,-9.40584,-25.36197,-24.52453,3.41679,-2.48671
533.39447,41.5698274754,1402.529461128,-3.10663,-2.22751,8.63492,-9.38206,-25.1943,-24.73685,4.40595,-2.82593
533.40845,41.57077405236,1402.435104192,-3.13777,-2.58972,8.71666,-9.35599,-25.00631,-24.8938,5.43037,-3.17679
533.42236,41.57141710736,1402.341192264,-3.17264,-2.95714,8.78948,-9.32852,-24.8027,-25.0693,6.46101,-3.52991
533.43646,41.57188010696,1402.24639032,-3.21181,-3.33771,8.85392,-9.29922,-24.57929,-25.19177,7.5251,-3.89074
533.44977,41.5720395846,1402.157391768,-3.25195,-3.70063,8.90597,-9.27046,-24.35397,-25.3185,8.53585,-4.23268
533.46393,41.5720653068,1402.062586776,-3.29843,-4.09384,8.95176,-9.23842,-24.09643,-25.39509,9.62576,-4.60036
533.47729,41.57187496252,1401.973737576,-3.34528,-4.46759,8.98581,-9.20718,-23.83871,-25.47572,10.65318,-4.9486
533.50397,41.57097982996,1401.797078544,-3.44745,-5.22144,9.02637,-9.14203,-23.27864,-25.5429,12.73454,-5.64876
533.51715,41.57025446392,1401.709863072,-3.50199,-5.597,9.03282,-9.10863,-22.97809,-25.54163,13.79204,-5.99792
533.53082,41.56921528704,1401.620419512,-3.56064,-5.98441,9.03001,-9.0737,-22.65204,-25.55487,14.90531,-6.35906
533.54486,41.56798062144,1401.528741768,-3.62334,-6.38183,9.01687,-9.03723,-22.29872,-25.52506,16.07884,-6.73187
533.55902,41.56651960048,1401.436317264,-3.68887,-6.78691,8.9928,-8.99992,-21.92317,-25.45413,17.29291,-7.10936
533.57233,41.56503800176,1401.350296608,-3.75164,-7.16175,8.9607,-8.96487,-21.55579,-25.35206,18.45124,-7.46203
533.59918,41.56191532668,1401.176911128,-3.88293,-7.91849,8.86634,-8.89325,-20.76219,-25.03534,20.80029,-8.17605
533.61212,41.56066522776,1401.094160976,-3.94747,-8.27261,8.80738,-8.85874,-20.35975,-24.8267,21.88923,-8.51766
533.62701,41.55937397332,1400.99920968,-4.02264,-8.66997,8.7285,-8.81926,-19.87976,-24.55222,23.12234,-8.90844
533.64166,41.55836051864,1400.906193864,-4.09709,-9.04822,8.64001,-8.78075,-19.39107,-24.23361,24.29512,-9.29045
533.6554,41.55782035244,1400.819426448,-4.16696,-9.38921,8.54778,-8.74498,-18.92052,-23.90128,25.32374,-9.64547
533.66864,41.55734191952,1400.735783232,-4.23435,-9.7031,8.45044,-8.71115,-18.45313,-23.56938,26.30754,-9.98581
533.69525,41.55692521988,1400.569097256,-4.36782,-10.28174,8.23257,-8.64595,-17.4806,-22.86635,28.21933,-10.65879
533.72156,41.55732134176,1400.405386128,-4.49536,-10.77874,7.9907,-8.58589,-16.47529,-22.14162,30.02531,-11.31088
533.74841,41.5586383184,1400.239590168,-4.61839,-11.20226,7.72081,-8.53009,-15.40741,-21.38999,31.77348,-11.96194
533.76251,41.55972379524,1400.1528258,-4.67926,-11.39002,7.5712,-8.50338,-14.83043,-20.99072,32.65295,-12.29793
533.77655,41.56112822736,1400.066652744,-4.73697,-11.55354,7.4173,-8.47857,-14.24445,-20.58939,33.49135,-12.62919
533.78967,41.56284647032,1399.98643548,-4.78771,-11.68,7.27054,-8.4572,-13.69049,-20.21286,34.2197,-12.93425
533.80359,41.56496083516,1399.90130484,-4.83827,-11.79602,7.1111,-8.43632,-13.09322,-19.8209,34.96085,-13.25442
533.81763,41.56749704408,1399.815878544,-4.88534,-11.88628,6.94785,-8.4174,-12.48386,-19.43104,35.6632,-13.57267
533.83209,41.5703676416,1399.728218064,-4.92938,-11.96035,6.77779,-8.40025,-11.84966,-19.0518,36.36501,-13.8953
533.84583,41.57347488336,1399.644873552,-4.96701,-12.00504,6.61425,-8.3862,-11.23817,-18.69771,36.996,-14.19907
533.87213,41.58037872184,1399.485478392,-5.02629,-12.0261,6.29938,-8.3662,-10.04885,-18.06028,38.13338,-14.77123
533.89917,41.58854294812,1399.322065968,-5.06757,-11.95391,5.97625,-8.35433,-8.8055,-17.51875,39.23828,-15.34581
533.91351,41.5932346774,1399.235298552,-5.08066,-11.87574,5.80568,-8.35197,-8.13396,-17.26224,39.80983,-15.64722
533.93976,41.6024689472,1399.076647104,-5.08726,-11.6695,5.49701,-8.35316,-6.89114,-16.78932,40.80302,-16.19052
533.95337,41.60766997604,1398.99449436,-5.08142,-11.53057,5.34,-8.35695,-6.24101,-16.55002,41.27448,-16.46743
533.9668,41.61305620472,1398.91323468,-5.06923,-11.37673,5.18737,-8.36304,-5.59457,-16.30184,41.7227,-16.73788
533.99323,41.62450258372,1398.752797104,-5.02595,-11.03612,4.89359,-8.38166,-4.30603,-15.76954,42.55528,-17.26256
534.00635,41.63050100076,1398.673323552,-4.99494,-10.84845,4.75251,-8.39414,-3.66348,-15.49278,42.94803,-17.51646
534.02045,41.63740998368,1398.5874492,-4.95427,-10.64003,4.6031,-8.40941,-2.96717,-15.04212,43.34882,-17.78432
534.03351,41.64405660016,1398.507679992,-4.90986,-10.43414,4.46777,-8.42583,-2.31803,-14.66689,43.69759,-18.02765
534.04785,41.65184528232,1398.420168864,-4.85399,-10.21411,4.32238,-8.44524,-1.60511,-14.05028,44.04925,-18.28557
534.07422,41.66719629128,1398.258243864,-4.73227,-9.82157,4.06378,-8.48588,-0.28771,-12.81618,44.59076,-18.73639
534.1001,41.68370479924,1398.098699352,-4.59094,-9.4478,3.8211,-8.53122,1.00838,-11.31547,44.98395,-19.14061
534.12585,41.70146855056,1397.93856048,-4.43027,-9.06741,3.59205,-8.58165,2.29944,-9.51126,45.25065,-19.49727
534.13885,41.71084172024,1397.857447104,-4.34249,-8.87102,3.48239,-8.60913,2.94827,-8.58873,45.33606,-19.65699
534.1651,41.73113653604,1397.692992264,-4.15349,-8.49639,3.27258,-8.66644,4.24911,-6.26956,45.33142,-19.93107
534.17914,41.7428092704,1397.604143064,-4.04642,-8.30489,3.16701,-8.69795,4.94098,-4.77973,45.20447,-20.04891
534.1925,41.75404472736,1397.519905488,-3.94229,-8.10579,3.07348,-8.72951,5.59014,-3.55582,45.03769,-20.14189
534.20721,41.76702414948,1397.426441616,-3.82459,-7.88703,2.97649,-8.76433,6.299,-1.8946,44.75819,-20.21999
534.22119,41.77957658308,1397.336848704,-3.71014,-7.66067,2.89202,-8.79926,6.96752,-0.53125,44.44379,-20.27278
534.24768,41.80434706168,1397.16703548,-3.49033,-7.22045,2.75327,-8.86573,8.2024,2.41377,43.59489,-20.30874
534.26105,41.8169149286,1397.080862424,-3.37764,-6.96669,2.69615,-8.90112,8.81362,4.05022,43.05166,-20.29399
534.2757,41.83073289444,1396.985612424,-3.25396,-6.67543,2.64441,-8.94094,9.46971,5.59864,42.42057,-20.25304
534.28918,41.84329561692,1396.89780564,-3.1404,-6.39106,2.60742,-8.9781,10.05863,7.23173,41.71954,-20.19198
534.31573,41.86775742912,1396.723377744,-2.91761,-5.79761,2.56625,-9.05381,11.18254,10.53603,40.17684,-20.00434
534.34119,41.8908148092,1396.554756288,-2.70834,-5.20304,2.5693,-9.12758,12.20383,13.55133,38.45732,-19.73505
534.35406,41.90247725468,1396.468881936,-2.60477,-4.90192,2.58565,-9.16468,12.69911,14.81864,37.51952,-19.57026
534.3678,41.91441235548,1396.37705484,-2.49669,-4.57789,2.61496,-9.20364,13.20803,16.45357,36.41179,-19.3717
534.39429,41.93727939128,1396.198460328,-2.29604,-3.96431,2.7033,-9.27728,14.13821,18.99518,34.1954,-18.93036
534.40894,41.94984211376,1396.09889436,-2.18988,-3.63684,2.76921,-9.31682,14.62284,20.13432,32.92768,-18.65755
534.42413,41.9623739696,1395.99546048,-2.08409,-3.30209,2.85008,-9.35667,15.10052,21.43983,31.58006,-18.35431
534.4386,41.97424219268,1395.896638224,-1.98759,-2.99836,2.93764,-9.39324,15.53267,22.48281,30.28881,-18.04875
534.4649,41.99531381892,1395.715513872,-1.8221,-2.4709,3.12204,-9.45652,16.26651,24.14266,27.94385,-17.45359
534.47797,42.00560269892,1395.6251742,-1.74483,-2.22411,3.22467,-9.48618,16.60569,24.86931,26.79413,-17.14143
534.492,42.01658607832,1395.527693064,-1.66562,-1.97794,3.34207,-9.51637,16.9505,25.52829,25.56564,-16.79579
534.51831,42.03656708328,1395.344038872,-1.52777,-1.55595,3.57986,-9.56801,17.54387,26.63874,23.25053,-16.12176
534.53162,42.046279786,1395.25116936,-1.46386,-1.3667,3.70723,-9.59129,17.81534,27.16128,22.06827,-15.77087
534.54553,42.0563371662,1395.153240168,-1.40073,-1.19043,3.84592,-9.6136,18.08091,27.62492,20.80931,-15.39396
534.57239,42.0748057058,1394.964379992,-1.29166,-0.90136,4.12328,-9.65023,18.53424,28.45718,18.38398,-14.65034
534.59894,42.091936691,1394.776705488,-1.20007,-0.69047,4.40811,-9.6778,18.90783,29.17844,15.94701,-13.8916
534.61292,42.10043530588,1394.677438224,-1.15865,-0.60955,4.56096,-9.68878,19.07374,29.55206,14.6416,-13.48337
534.62677,42.10862010992,1394.579060976,-1.12242,-0.556,4.71307,-9.69705,19.21713,29.84448,13.34052,-13.07399
534.64032,42.11620815892,1394.483216616,-1.09179,-0.52171,4.86152,-9.70278,19.33688,30.14805,12.07029,-12.67066
534.65448,42.12395568556,1394.38320564,-1.06476,-0.51226,5.01617,-9.70618,19.44116,30.38675,10.75169,-12.24456
534.66797,42.13093669064,1394.286169512,-1.04369,-0.52133,5.16288,-9.70708,19.5213,30.63714,9.49874,-11.83369
534.68188,42.1379022624,1394.187941616,-1.02697,-0.55558,5.31192,-9.70545,19.5835,30.82592,8.21495,-11.4076
534.70746,42.14979620768,1394.006817264,-1.00936,-0.67815,5.57892,-9.69588,19.64527,31.16248,5.86223,-10.61663
534.7215,42.15582549136,1393.905913224,-1.00715,-0.77518,5.72103,-9.68721,19.64994,31.33879,4.57638,-10.17757
534.7345,42.16123744224,1393.81423548,-1.00971,-0.88609,5.84849,-9.67684,19.63656,31.44071,3.40034,-9.76959
534.76111,42.17133597796,1393.62626532,-1.02893,-1.16455,6.09569,-9.64937,19.55552,31.6371,1.00838,-8.93147
534.77386,42.17572418528,1393.536373704,-1.04485,-1.32203,6.20764,-9.63317,19.49066,31.73276,-0.15301,-8.52591
534.80096,42.18428453344,1393.345276296,-1.09303,-1.70484,6.42705,-9.59266,19.29706,31.85786,-2.62749,-7.66419
534.82672,42.191352994,1393.165045008,-1.15674,-2.12554,6.61201,-9.54675,19.0423,31.93272,-5.01334,-6.83988
534.85345,42.19753146644,1392.978415968,-1.24098,-2.61096,6.7764,-9.49248,18.70354,31.97109,-7.56093,-5.98339
534.86755,42.20029917516,1392.880337424,-1.29293,-2.88547,6.85132,-9.46124,18.49258,31.96062,-8.95067,-5.5296
534.89362,42.20486743788,1392.700703544,-1.40136,-3.41586,6.96714,-9.39951,18.04757,31.89648,-11.51279,-4.69027
534.90747,42.2071207026,1392.604411128,-1.46522,-3.70197,7.01617,-9.36504,17.78303,31.83592,-12.84554,-4.24538
534.93384,42.21113851024,1392.424627896,-1.59772,-4.2556,7.08531,-9.29638,17.22583,31.62862,-15.36124,-3.39925
534.96014,42.21474476268,1392.24632904,-1.74254,-4.80295,7.12237,-9.22489,16.60095,31.34466,-17.84377,-2.55826
534.97339,42.2164835834,1392.155992416,-1.81933,-5.07565,7.12888,-9.18811,16.26215,31.16287,-19.06758,-2.13779
534.98743,42.21825327076,1392.06222984,-1.90342,-5.35873,7.12707,-9.14877,15.88481,30.96416,-20.34857,-1.69351
535.01343,42.22163831228,1391.889292416,-2.06464,-5.87423,7.10031,-9.07506,15.1409,30.51657,-22.64276,-0.87675
535.03961,42.22532687576,1391.714568864,-2.23279,-6.37156,7.04332,-9.00061,14.33616,29.9803,-24.80479,-0.06304
535.05389,42.22743095172,1391.621251296,-2.32612,-6.63048,6.9999,-8.96031,13.87498,29.6589,-25.94261,0.37561
535.0744,42.23061536008,1391.486712576,-2.46266,-6.98492,6.92158,-8.90293,13.18163,29.16536,-27.53238,1.00085
535.10114,42.23504986736,1391.313476448,-2.63861,-7.40196,6.7984,-8.83081,12.24011,28.48608,-29.49742,1.8025
535.12689,42.23972101888,1391.146787424,-2.806,-7.75653,6.65699,-8.76457,11.28838,27.81441,-31.29331,2.56259
535.1402,42.24248358316,1391.061211776,-2.89111,-7.92048,6.5752,-8.73116,10.7813,27.4366,-32.12701,2.95078
535.1546,42.24576059144,1390.96997904,-2.98133,-8.07807,6.48046,-8.69555,10.22515,26.99461,-32.95479,3.36438
535.18115,42.25214998592,1390.800168864,-3.14184,-8.2828,6.2934,-8.63469,9.16866,26.23024,-34.42826,4.11805
535.20746,42.25886862456,1390.634522256,-3.29017,-8.41796,6.09555,-8.58073,8.09158,25.53432,-35.80559,4.84884
535.22174,42.26269094348,1390.54463064,-3.36559,-8.46019,5.98381,-8.55424,7.49355,25.18025,-36.52171,5.24021
535.23517,42.266461818,1390.459350648,-3.43257,-8.47107,5.8769,-8.53134,6.92406,24.81997,-37.17191,5.60429
535.26099,42.27416818912,1390.298318712,-3.54942,-8.42976,5.66734,-8.49265,5.80816,24.08876,-38.363,6.29454
535.27454,42.27842778544,1390.214678544,-3.60375,-8.38748,5.55613,-8.47512,5.21544,23.69466,-38.95414,6.64867
535.28967,42.28360823652,1390.11912984,-3.65917,-8.32929,5.42914,-8.45702,4.54107,23.08607,-39.58786,7.0399
535.30298,42.28830511024,1390.037126448,-3.70229,-8.25676,5.31811,-8.44352,3.946,22.60495,-40.10751,7.37618
535.31641,42.29354215016,1389.953931288,-3.74084,-8.18013,5.20473,-8.43093,3.34024,21.89963,-40.58386,7.70824
535.34277,42.30458726284,1389.79022016,-3.80119,-7.98247,4.98281,-8.41173,2.14085,20.43113,-41.42579,8.33447
535.35663,42.31080174636,1389.704793864,-3.82466,-7.85317,4.86665,-8.40454,1.50287,19.62431,-41.82551,8.64897
535.37054,42.31761298492,1389.619215168,-3.84229,-7.71229,4.75101,-8.3988,0.86157,18.5784,-42.17522,8.9508
535.38617,42.32539652264,1389.521883384,-3.855,-7.53607,4.62396,-8.39509,0.14128,17.54975,-42.52612,9.27301
535.41199,42.33957459928,1389.362637576,-3.86016,-7.22412,4.41871,-8.39329,-1.05431,15.44572,-42.96768,9.76661
535.42578,42.34772339224,1389.277506936,-3.85502,-7.04916,4.31265,-8.39427,-1.69126,14.10763,-43.13395,10.00564
535.43982,42.35613969608,1389.189995808,-3.84423,-6.85293,4.20831,-8.3976,-2.34134,12.91809,-43.27124,10.23263
535.45386,42.36513732164,1389.103527096,-3.82818,-6.65842,4.10725,-8.40161,-2.98774,11.40325,-43.33538,10.43893
535.46838,42.37454135796,1389.013784832,-3.80619,-6.43709,4.00833,-8.4081,-3.65249,10.04605,-43.35519,10.63151
535.49463,42.39275782,1388.850220008,-3.75388,-6.0266,3.84221,-8.42241,-4.8422,7.1963,-43.1343,10.92239
535.50842,42.40278433356,1388.765241768,-3.72067,-5.80897,3.76289,-8.43098,-5.45606,5.51163,-42.90186,11.04251
535.52216,42.41286229152,1388.679812424,-3.68392,-5.57064,3.69075,-8.44139,-6.06167,4.04914,-42.61873,11.14093
535.5365,42.42381480428,1388.590515168,-3.64207,-5.32992,3.62153,-8.45216,-6.68609,2.22247,-42.20279,11.21818
535.56232,42.44371864264,1388.428888872,-3.55981,-4.86776,3.51834,-8.47464,-7.77885,-0.87257,-41.27189,11.29472
535.57605,42.4544911,1388.342718864,-3.51274,-4.60927,3.47593,-8.48858,-8.3455,-2.46386,-40.69394,11.30077
535.59009,42.4652172574,1388.255207736,-3.46269,-4.31834,3.443,-8.50415,-8.90921,-4.28824,-39.9868,11.281
535.604,42.47584567044,1388.16650484,-3.41123,-4.02192,3.42006,-8.52051,-9.45584,-5.84513,-39.24964,11.23773
535.61719,42.48564582864,1388.083608384,-3.36111,-3.7231,3.40811,-8.5369,-9.9592,-7.43288,-38.48097,11.1749
535.63147,42.49627424168,1387.993716768,-3.30515,-3.39586,3.40559,-8.55521,-10.49131,-8.92545,-37.61278,11.08373
535.64661,42.5071444434,1387.898613072,-3.24473,-3.03837,3.41545,-8.57492,-11.03317,-10.6095,-36.57339,10.96117
535.66034,42.5169446016,1387.810358232,-3.1891,-2.71386,3.43459,-8.59294,-11.50861,-11.91117,-35.6013,10.82959
535.67493,42.52670874872,1387.717787424,-3.12889,-2.35598,3.4674,-8.6124,-11.99643,-13.61101,-34.48981,10.66408
535.68951,42.53637515148,1387.625216616,-3.0684,-2.0065,3.51163,-8.63144,-12.46292,-15.04279,-33.35791,10.476
535.70331,42.54519786608,1387.536516768,-3.01108,-1.67859,3.56371,-8.64902,-12.88508,-16.35754,-32.26118,10.27863
535.72949,42.56171151848,1387.368489672,-2.90219,-1.08609,3.68773,-8.6803,-13.63837,-18.36098,-30.12061,9.85763
535.74304,42.57006608904,1387.28202096,-2.84637,-0.80007,3.76336,-8.69506,-14.00126,-19.18791,-28.99451,9.62051
535.75647,42.57800395996,1387.194211128,-2.79125,-0.52215,3.84642,-8.70887,-14.34466,-20.11633,-27.85987,9.37114
535.78314,42.59338069112,1387.022611776,-2.68412,-0.02239,4.03037,-8.73237,-14.97215,-21.5578,-25.59108,8.84325
535.79742,42.60141116196,1386.93078468,-2.62824,0.21506,4.13779,-8.74262,-15.27902,-22.15031,-24.37999,8.54565
535.81165,42.60909181088,1386.83747016,-2.57352,0.43612,4.25113,-8.75138,-15.56679,-22.84996,-23.19791,8.23746
535.8252,42.61626316024,1386.750108384,-2.52275,0.62396,4.36338,-8.75791,-15.82241,-23.40026,-22.06836,7.93554
535.83899,42.623228732,1386.660512424,-2.4724,0.79676,4.48208,-8.76285,-16.06469,-23.9972,-20.92421,7.61897
535.86542,42.63595093212,1386.489211776,-2.3804,1.06597,4.71881,-8.76693,-16.47836,-24.99792,-18.74061,6.98996
535.87958,42.64241234876,1386.396491616,-2.33373,1.17675,4.84998,-8.76611,-16.67241,-25.46805,-17.56902,6.64065
535.89514,42.64903324304,1386.296331288,-2.28507,1.2722,4.99621,-8.76289,-16.86264,-26.05386,-16.30526,6.24896
535.9082,42.65441432728,1386.210307584,-2.24616,1.32789,5.12046,-8.75793,-17.00597,-26.45105,-15.23804,5.91213
535.922,42.6596513672,1386.121309032,-2.20742,1.36451,5.25249,-8.75074,-17.13898,-26.95451,-14.10825,5.54986
535.93555,42.66455916296,1386.0334992,-2.17176,1.37814,5.38232,-8.7415,-17.25182,-27.35563,-12.99144,5.18756
535.94904,42.66901939244,1385.94658548,-2.13869,1.37383,5.51167,-8.73033,-17.34665,-27.80339,-11.87666,4.82003
535.97449,42.6767051858,1385.78078952,-2.08324,1.3108,5.75342,-8.70351,-17.47843,-28.51425,-9.77042,4.11017
535.98828,42.68046577144,1385.69253468,-2.05725,1.24809,5.88181,-8.68599,-17.5234,-28.83655,-8.62998,3.71844
536.01447,42.68690146588,1385.524211928,-2.01592,1.0702,6.11777,-8.6466,-17.5586,-29.26419,-6.43694,2.96287
536.04059,42.69189157268,1385.35662984,-1.98557,0.82882,6.34091,-8.60017,-17.52616,-29.75374,-4.1997,2.1945
536.06696,42.69578076932,1385.1890508,-1.96611,0.52208,6.55069,-8.54615,-17.42435,-30.1153,-1.9023,1.40447
536.08136,42.69740126792,1385.098412424,-1.96033,0.32996,6.65694,-8.51388,-17.33947,-30.25666,-0.63963,0.96965
536.09497,42.69870281124,1385.011498704,-1.95789,0.13121,6.75138,-8.48151,-17.24092,-30.32709,0.55087,0.55679
536.10809,42.69969054372,1384.929641616,-1.95831,-0.07342,6.83658,-8.44876,-17.12907,-30.37244,1.69841,0.15759
536.12219,42.70056509852,1384.841834832,-1.9618,-0.30684,6.92081,-8.4121,-16.99106,-30.36625,2.91824,-0.27023
536.14886,42.70152196436,1384.675444512,-1.97661,-0.78381,7.06018,-8.33825,-16.67854,-30.27007,5.21568,-1.08331
536.16217,42.70174831972,1384.593886128,-1.98786,-1.03528,7.11902,-8.29957,-16.49881,-30.18189,6.33399,-1.48814
536.17609,42.70189750848,1384.508161128,-2.00233,-1.30778,7.17265,-8.2578,-16.29441,-30.0452,7.47126,-1.91118
536.18933,42.70182034188,1384.427943864,-2.01835,-1.57157,7.21592,-8.21729,-16.08563,-29.90464,8.54251,-2.31051
536.20331,42.70164028648,1384.342069512,-2.03773,-1.85657,7.25339,-8.1735,-15.84878,-29.72176,9.66092,-2.73108
536.21692,42.70131104232,1384.260212424,-2.05878,-2.13824,7.28182,-8.13007,-15.60253,-29.53596,10.74137,-3.139
536.23022,42.700909776,1384.179845808,-2.08137,-2.41749,7.30185,-8.08682,-15.34648,-29.3264,11.788,-3.53706
536.2569,42.6998037214,1384.020450648,-2.13152,-2.97652,7.31875,-7.99935,-14.79443,-28.87697,13.83669,-4.32329
536.27094,42.69909378868,1383.937703544,-2.1605,-3.27104,7.31534,-7.95265,-14.48025,-28.62248,14.89784,-4.73518
536.28479,42.69836842264,1383.856294512,-2.19026,-3.55743,7.30388,-7.90667,-14.15761,-28.35097,15.92077,-5.1366
536.29852,42.69760704552,1383.776372904,-2.22095,-3.83957,7.2847,-7.86098,-13.82309,-28.08169,16.9197,-5.53282
536.31183,42.69687653504,1383.698981136,-2.25144,-4.10724,7.25896,-7.81695,-13.48703,-27.80471,17.86717,-5.91308
536.32538,42.6961254468,1383.620104992,-2.2831,-4.37481,7.22564,-7.77244,-13.13268,-27.52238,18.81262,-6.29684
536.35217,42.69490107008,1383.466958232,-2.34676,-4.87951,7.13959,-7.68567,-12.39796,-26.92211,20.58047,-7.04612
536.36615,42.69444835936,1383.386740968,-2.37998,-5.1244,7.08482,-7.64147,-11.99948,-26.59449,21.4375,-7.43024
536.37976,42.69403165972,1383.309498552,-2.41222,-5.3545,7.02502,-7.59902,-11.59856,-26.27527,22.26081,-7.8027
536.39319,42.69375385996,1383.234639672,-2.44336,-5.56726,6.96071,-7.55821,-11.19564,-25.9537,23.03051,-8.16468
536.40668,42.6935275046,1383.159628392,-2.47404,-5.76929,6.8905,-7.51809,-10.77946,-25.63509,23.79261,-8.52627
536.43286,42.69330629368,1383.013927896,-2.53017,-6.1167,6.74117,-7.4439,-9.94891,-25.02966,25.20847,-9.21533
536.44659,42.69338346028,1382.938172904,-2.55752,-6.27462,6.65621,-7.40685,-9.5002,-24.70722,25.90309,-9.57168
536.47321,42.69384131544,1382.79246936,-2.60476,-6.51941,6.48121,-7.33968,-8.60633,-24.10935,27.20353,-10.25226
536.48682,42.69421685956,1382.718354192,-2.62547,-6.6221,6.38689,-7.30763,-8.13691,-23.81769,27.84576,-10.59559
536.50085,42.69469014804,1382.642452896,-2.64395,-6.71026,6.28718,-7.27649,-7.64662,-23.52767,28.4898,-10.94481
536.51428,42.69520973648,1382.570120808,-2.65869,-6.77736,6.18804,-7.24714,-7.16942,-23.23037,29.09166,-11.27615
536.53632,42.69650099092,1382.43051936,-2.67868,-6.862,5.98824,-7.19454,-6.22146,-22.66065,30.21846,-11.90683
536.56238,42.6984404448,1382.292259032,-2.68444,-6.86654,5.78683,-7.15005,-5.25382,-22.12571,31.23499,-12.52668
536.58893,42.70095607596,1382.152063224,-2.67475,-6.81876,5.57937,-7.11206,-4.24626,-21.6182,32.18994,-13.14589
536.60217,42.70239137472,1382.082114672,-2.66366,-6.7767,5.47557,-7.09595,-3.73549,-21.38038,32.64534,-13.45054
536.62848,42.70563751636,1381.942958232,-2.6285,-6.65338,5.27034,-7.06978,-2.70733,-20.92715,33.49929,-14.04683
536.65149,42.70961416848,1381.796065968,-2.57083,-6.47736,5.05287,-7.0493,-1.59171,-20.46212,34.34713,-14.66669
536.66467,42.71170795556,1381.72701048,-2.53628,-6.36995,4.95323,-7.04329,-1.06288,-20.25404,34.71106,-14.95438
